"","screen_name","text","link","date","year","week","dmy","rt_user","hashtags"
"1","@blog_fdik_org","RT @T_von_Allmen: Jetzt gehen wir aufs Ganze! Mit unseren öffentlichen Sammelaktionen in der Stadt Zug und Luzern wollen wir noch mehr Unterschriften gegen #Versicherungsspitzel generieren, um das Überwachungsgesetz zu ""bodigen"". 

Sei auch Du dabei <f0><U+009F><U+0091><U+0089>https://t.co/Eu0cWYcc2g #ATSG https://t.co/8Tm1tBE5LM","http://twitter.com/blog_fdik_org/status/989909467767758849",2018-04-27 18:49:00,2018,17,2018-04-27,"RT @T_von_Allmen:","c(""#versicherungsspitzel "", ""#atsg "")"
"2","@AlbertKeel1","RT @MMeschenmoser: Sagt der einte Sozialdetektiv zum anderen:
„Entweder ist er wirklich blind - oder er hat uns entdeckt.“

@tdgGeneve zu #Versicherungsspione https://t.co/bFoumVdWIZ","http://twitter.com/AlbertKeel1/status/989914684827545600",2018-04-27 19:10:00,2018,17,2018-04-27,"RT @MMeschenmoser:","#versicherungsspione "
"3","@Laberkasten","RT @MMeschenmoser: Sagt der einte Sozialdetektiv zum anderen:
„Entweder ist er wirklich blind - oder er hat uns entdeckt.“

@tdgGeneve zu #Versicherungsspione https://t.co/bFoumVdWIZ","http://twitter.com/Laberkasten/status/989914884254130177",2018-04-27 19:11:00,2018,17,2018-04-27,"RT @MMeschenmoser:","#versicherungsspione "
"4","@Voegizug","RT @MarcBuergi: Was ist denn nur mit Rudolf Strahm los? Eine Analyse. Denn ein #Gesetz, das kein Verwertungsverbot enthält (wie z.B. die StPO) und dessen Nichtbeachtung somit keinerlei Konsequenzen nach sich zieht, ist für die Katz. #Überwachungsstaat #Versicherungsspione https://t.co/DJebJBdapp","http://twitter.com/Voegizug/status/989959025944121344",2018-04-27 22:06:00,2018,17,2018-04-27,"RT @MarcBuergi:","c(""#gesetz, "", ""#überwachungsstaat "", ""#versicherungsspione "")"
"5","@rentapwha","RT @SchenkerSilvia: Ganz stark @DimitriRougy ! #versicherungsspione #versicherungsdetektive https://t.co/8vsCfeYgVD","http://twitter.com/rentapwha/status/989962964441686016",2018-04-27 22:22:00,2018,17,2018-04-27,"RT @SchenkerSilvia:","c(""#versicherungsspione "", ""#versicherungsdetektive "")"
"6","@rentapwha","RT @Referendum_CH: Citizen movement campaigns to curb 'social detectives' - @swissinfo_en #DearDemocracy #Versicherungsspione @SibylleBerg @dani_graf @DimitriRougy @wecollectCH https://t.co/RUj3cdvC4u","http://twitter.com/rentapwha/status/989963071480303618",2018-04-27 22:22:00,2018,17,2018-04-27,"RT @Referendum_CH:","c(""#deardemocracy "", ""#versicherungsspione "")"
"7","@Nightingal_news","@Bindeglied Dafür hat man dann die Sozialdetektive auf den Fersen...","http://twitter.com/Nightingal_news/status/989985181762248704",2018-04-27 23:50:00,2018,17,2018-04-27,NA,"character(0)"
"8","@NPadrutt","RT @SchenkerSilvia: Sagen wir doch. Darum jetzt unbedingt Referendum unterstützen. Hier unterschreiben: https://t.co/uSWOexYXIi und ab auf die Post. #Versicherungsspitzel #Versicherungsspione https://t.co/eUgiGyOwlo","http://twitter.com/NPadrutt/status/990000504330694656",2018-04-28 00:51:00,2018,17,2018-04-28,"RT @SchenkerSilvia:","c(""#versicherungsspitzel "", ""#versicherungsspione "")"
"9","@Voegizug","RT @Nightingal_news: @Bindeglied Dafür hat man dann die Sozialdetektive auf den Fersen...","http://twitter.com/Voegizug/status/990006262971723776",2018-04-28 01:14:00,2018,17,2018-04-28,"RT @Nightingal_news:","character(0)"
"10","@Voegizug","RT @SchenkerSilvia: Sagen wir doch. Darum jetzt unbedingt Referendum unterstützen. Hier unterschreiben: https://t.co/uSWOexYXIi und ab auf die Post. #Versicherungsspitzel #Versicherungsspione https://t.co/eUgiGyOwlo","http://twitter.com/Voegizug/status/990026371022970881",2018-04-28 02:34:00,2018,17,2018-04-28,"RT @SchenkerSilvia:","c(""#versicherungsspitzel "", ""#versicherungsspione "")"
"11","@Voegizug","RT @Ugugu: Wie können die (also wir) es wagen?! 

@ma_rieba zerpflückt Ruedi Strahms Altherrenkolumne. <f0><U+009F><U+0091><U+0087>

#Versicherungsspione https://t.co/6aLEQJPC5w","http://twitter.com/Voegizug/status/990027772796923904",2018-04-28 02:39:00,2018,17,2018-04-28,"RT @Ugugu:","#versicherungsspione "
"12","@spzuerich","RT @FelixZRH: Dieses Gesetz unterhöhlt den Sozialstaat
Gegen Betrüger bei der Sozialversicherung sollte die Polizei ermitteln, nicht eine Versicherung. Eine Replik auf Strahm.
#Sozialdetektive #Versicherungsspitzel #Versicherungsspione #SozSpitzel
https://t.co/VM8TqIqRix via @tagesanzeiger","http://twitter.com/spzuerich/status/990109861928202240",2018-04-28 08:06:00,2018,17,2018-04-28,"RT @FelixZRH:","c(""#sozialdetektive "", ""#versicherungsspitzel "", ""#versicherungsspione "", ""#sozspitzel"")"
"13","@frau_frogg","RT @ma_rieba: Wie kann eine zusammengewürfelte Truppe aus diesen Internet es wagen, die göttliche Ordnung zu stören? Einige Ausführungen zum Kommentar von #Strahm im Tagi. #Versicherungsspione
https://t.co/JO5WvwuJhY","http://twitter.com/frau_frogg/status/990120375265587200",2018-04-28 08:47:00,2018,17,2018-04-28,"RT @ma_rieba:","c(""#strahm "", ""#versicherungsspione"")"
"14","@PTamborrini","RT @SchenkerSilvia: Sagen wir doch. Darum jetzt unbedingt Referendum unterstützen. Hier unterschreiben: https://t.co/uSWOexYXIi und ab auf die Post. #Versicherungsspitzel #Versicherungsspione https://t.co/eUgiGyOwlo","http://twitter.com/PTamborrini/status/990126653455196160",2018-04-28 09:12:00,2018,17,2018-04-28,"RT @SchenkerSilvia:","c(""#versicherungsspitzel "", ""#versicherungsspione "")"
"15","@PTamborrini","RT @PeterSigerist: #Versicherungsspione #versicherungsspitzel #Referendum jetzt unterschreiben - da wird #RuediStrahms #Polemik Punkt für Punkt kompetent richtig gestellt https://t.co/1kX8WQuZig","http://twitter.com/PTamborrini/status/990126719402233856",2018-04-28 09:13:00,2018,17,2018-04-28,"RT @PeterSigerist:","c(""#versicherungsspione "", ""#versicherungsspitzel "", ""#referendum "", ""#ruedistrahms "", ""#polemik "")"
"16","@PTamborrini","Wie können die es wagen?! 
Marie Baumann.         #versicherungsspitzel #astg #versicherungsspione #referendum 
 https://t.co/A6xoYa1Lp8","http://twitter.com/PTamborrini/status/990128368384401408",2018-04-28 09:19:00,2018,17,2018-04-28,NA,"c(""#versicherungsspitzel "", ""#astg "", ""#versicherungsspione "", ""#referendum "")"
"17","@svend_madsen","RT @SchenkerSilvia: Sagen wir doch. Darum jetzt unbedingt Referendum unterstützen. Hier unterschreiben: https://t.co/uSWOexYXIi und ab auf die Post. #Versicherungsspitzel #Versicherungsspione https://t.co/eUgiGyOwlo","http://twitter.com/svend_madsen/status/990129908478332930",2018-04-28 09:25:00,2018,17,2018-04-28,"RT @SchenkerSilvia:","c(""#versicherungsspitzel "", ""#versicherungsspione "")"
"18","@peschemuller","@DBinswanger Wer überwacht eigentlich die #Sozialdetektive ?","http://twitter.com/peschemuller/status/990132615998050304",2018-04-28 09:36:00,2018,17,2018-04-28,NA,"#sozialdetektive "
"19","@Nils_Gueggi","Lesenswertes Plädoyer von @DBinswanger gegen geplante Versichertenüberwachung mit zentralem Argument, dass private Sozialdetektive weitergehende Observierungsrechte hätten als Polizei bei strafrechtlichen Ermittlungen https://t.co/QlbJiorJ1b #ATSG @DimitriRougy @SibylleBerg","http://twitter.com/Nils_Gueggi/status/990139652643479552",2018-04-28 10:04:00,2018,17,2018-04-28,NA,"#atsg "
"20","@wahlch15","RT @ma_rieba: Wie kann eine zusammengewürfelte Truppe aus diesen Internet es wagen, die göttliche Ordnung zu stören? Einige Ausführungen zum Kommentar von #Strahm im Tagi. #Versicherungsspione
https://t.co/JO5WvwuJhY","http://twitter.com/wahlch15/status/990147174083198977",2018-04-28 10:34:00,2018,17,2018-04-28,"RT @ma_rieba:","c(""#strahm "", ""#versicherungsspione"")"
"21","@brh_justizundso","RT @Nils_Gueggi: Lesenswertes Plädoyer von @DBinswanger gegen geplante Versichertenüberwachung mit zentralem Argument, dass private Sozialdetektive weitergehende Observierungsrechte hätten als Polizei bei strafrechtlichen Ermittlungen https://t.co/QlbJiorJ1b #ATSG @DimitriRougy @SibylleBerg","http://twitter.com/brh_justizundso/status/990149793904234497",2018-04-28 10:44:00,2018,17,2018-04-28,"RT @Nils_Gueggi:","#atsg "
"22","@DorisBaumgartn4","RT @SchenkerSilvia: Ganz stark @DimitriRougy ! #versicherungsspione #versicherungsdetektive https://t.co/8vsCfeYgVD","http://twitter.com/DorisBaumgartn4/status/990151862623064066",2018-04-28 10:52:00,2018,17,2018-04-28,"RT @SchenkerSilvia:","c(""#versicherungsspione "", ""#versicherungsdetektive "")"
"23","@MartinBraendle","RT @ma_rieba: Wie kann eine zusammengewürfelte Truppe aus diesen Internet es wagen, die göttliche Ordnung zu stören? Einige Ausführungen zum Kommentar von #Strahm im Tagi. #Versicherungsspione
https://t.co/JO5WvwuJhY","http://twitter.com/MartinBraendle/status/990169809278111744",2018-04-28 12:04:00,2018,17,2018-04-28,"RT @ma_rieba:","c(""#strahm "", ""#versicherungsspione"")"
"24","@muusaebaer","Eine gelungene Gegendarstellung von @SchenkerSilvia zu @RuthHumbel's Lobbyingkommentar in der @AargauerZeitung: #Versicherungsspione #versicherungsspitzel
https://t.co/0SxEVRUaAt","http://twitter.com/muusaebaer/status/990175891656527873",2018-04-28 12:28:00,2018,17,2018-04-28,NA,"c(""#versicherungsspione "", ""#versicherungsspitzel"")"
"25","@MikeTieche","Man kann auch gegen das Überwachungsgesetz und für mehr Kontrolle gegen Versicherungsbetrug sein. Mögen die Köpfe der schlichten Gemüter implodieren. #Grundrechte #Versicherungsspione","http://twitter.com/MikeTieche/status/990176985774284800",2018-04-28 12:32:00,2018,17,2018-04-28,NA,"c(""#grundrechte "", ""#versicherungsspione"")"
"26","@PeterSigerist","#GrünRotGewerkschaftlichePolitik Tun wir dies, sollen wir das tun. Tun wir das, sollen wir dies tun. So billig u trivial. Sowohl als auch u alles zu seiner Zeit: #Versicherungsspitzel #Referendum jetzt unterschreiben @wecollectCH https://t.co/HFrunleA89","http://twitter.com/PeterSigerist/status/990186100131090432",2018-04-28 13:08:00,2018,17,2018-04-28,NA,"c(""#grünrotgewerkschaftlichepolitik "", ""#versicherungsspitzel "", ""#referendum "")"
"27","@AincaArt","RT @muusaebaer: Eine gelungene Gegendarstellung von @SchenkerSilvia zu @RuthHumbel's Lobbyingkommentar in der @AargauerZeitung: #Versicherungsspione #versicherungsspitzel
https://t.co/0SxEVRUaAt","http://twitter.com/AincaArt/status/990192656629272577",2018-04-28 13:35:00,2018,17,2018-04-28,"RT @muusaebaer:","c(""#versicherungsspione "", ""#versicherungsspitzel"")"
"28","@SchenkerSilvia","RT @muusaebaer: Eine gelungene Gegendarstellung von @SchenkerSilvia zu @RuthHumbel's Lobbyingkommentar in der @AargauerZeitung: #Versicherungsspione #versicherungsspitzel
https://t.co/0SxEVRUaAt","http://twitter.com/SchenkerSilvia/status/990193545599504384",2018-04-28 13:38:00,2018,17,2018-04-28,"RT @muusaebaer:","c(""#versicherungsspione "", ""#versicherungsspitzel"")"
"29","@nr_mayagraf","RT @muusaebaer: Eine gelungene Gegendarstellung von @SchenkerSilvia zu @RuthHumbel's Lobbyingkommentar in der @AargauerZeitung: #Versicherungsspione #versicherungsspitzel
https://t.co/0SxEVRUaAt","http://twitter.com/nr_mayagraf/status/990204218039468032",2018-04-28 14:20:00,2018,17,2018-04-28,"RT @muusaebaer:","c(""#versicherungsspione "", ""#versicherungsspitzel"")"
"30","@Referendum_CH","Neuer Observationsartikel ist Pfusch! @SchenkerSilvia via @AargauerZeitung #versicherungsspione  https://t.co/uzU3BWHUZO","http://twitter.com/Referendum_CH/status/990205030908260357",2018-04-28 14:24:00,2018,17,2018-04-28,NA,"#versicherungsspione "
"31","@DimitriRougy","RT @Referendum_CH: Neuer Observationsartikel ist Pfusch! @SchenkerSilvia via @AargauerZeitung #versicherungsspione  https://t.co/uzU3BWHUZO","http://twitter.com/DimitriRougy/status/990205165046255642",2018-04-28 14:24:00,2018,17,2018-04-28,"RT @Referendum_CH:","#versicherungsspione "
"32","@buercher","RT @muusaebaer: Eine gelungene Gegendarstellung von @SchenkerSilvia zu @RuthHumbel's Lobbyingkommentar in der @AargauerZeitung: #Versicherungsspione #versicherungsspitzel
https://t.co/0SxEVRUaAt","http://twitter.com/buercher/status/990210145564200961",2018-04-28 14:44:00,2018,17,2018-04-28,"RT @muusaebaer:","c(""#versicherungsspione "", ""#versicherungsspitzel"")"
"33","@dani_graf","RT @Referendum_CH: Neuer Observationsartikel ist Pfusch! @SchenkerSilvia via @AargauerZeitung #versicherungsspione  https://t.co/uzU3BWHUZO","http://twitter.com/dani_graf/status/990242568473579521",2018-04-28 16:53:00,2018,17,2018-04-28,"RT @Referendum_CH:","#versicherungsspione "
"34","@eta_systems","@fabian_fellmann Jetzt noch Rückgrat zeigen und zugeben das Zustimmung zu #ATSG ein Fehler war. Und @BDPSchweiz wird ganz viel <U+2764><U+FE0F><f0><U+009F><U+0092><U+009C><f0><U+009F><U+0096><U+00A4><f0><U+009F><U+0092><U+009A><f0><U+009F><U+0092><U+0099>bekommen.
#versicherungsspione","http://twitter.com/eta_systems/status/990244191975469057",2018-04-28 16:59:00,2018,17,2018-04-28,NA,"c(""#atsg "", ""#versicherungsspione"")"
"35","@cloudista","Guter Kommentar von @ValdaSui zum Himmelfahrtskommando @SibylleBerg/@DimitriRougy: «Lieber tiefere Steuern – Linke sammeln für ein Referendum gegen Sozialdetektive. Besser würden sie gegen Steuerhinterzieher sammeln.»
https://t.co/MWWI0GVgbK","http://twitter.com/cloudista/status/990253272983310337",2018-04-28 17:35:00,2018,17,2018-04-28,NA,"character(0)"
"36","@PeterSigerist","Und warum dies gegeneinander ausspielen, wenn beides notwendig ist, immer zu gegebener Zeit?! #Versicherungsspitzel #Referendum jetzt unterschreiben @wecollectCH https://t.co/mdE2cive7n","http://twitter.com/PeterSigerist/status/990268611460771841",2018-04-28 18:36:00,2018,17,2018-04-28,NA,"c(""#versicherungsspitzel "", ""#referendum "")"
"37","@Alimente_CH","RT @cloudista: Guter Kommentar von @ValdaSui zum Himmelfahrtskommando @SibylleBerg/@DimitriRougy: «Lieber tiefere Steuern – Linke sammeln für ein Referendum gegen Sozialdetektive. Besser würden sie gegen Steuerhinterzieher sammeln.»
https://t.co/MWWI0GVgbK","http://twitter.com/Alimente_CH/status/990273088188239877",2018-04-28 18:54:00,2018,17,2018-04-28,"RT @cloudista:","character(0)"
"38","@lydiakesselring","RT @Ugugu: Wie können die (also wir) es wagen?! 

@ma_rieba zerpflückt Ruedi Strahms Altherrenkolumne. <f0><U+009F><U+0091><U+0087>

#Versicherungsspione https://t.co/6aLEQJPC5w","http://twitter.com/lydiakesselring/status/990281828912259077",2018-04-28 19:29:00,2018,17,2018-04-28,"RT @Ugugu:","#versicherungsspione "
"39","@Ugugu","RT @Referendum_CH: Neuer Observationsartikel ist Pfusch! @SchenkerSilvia via @AargauerZeitung #versicherungsspione  https://t.co/uzU3BWHUZO","http://twitter.com/Ugugu/status/990320449862107137",2018-04-28 22:02:00,2018,17,2018-04-28,"RT @Referendum_CH:","#versicherungsspione "
"40","@michellebeyeler","RT @Referendum_CH: Neuer Observationsartikel ist Pfusch! @SchenkerSilvia via @AargauerZeitung #versicherungsspione  https://t.co/uzU3BWHUZO","http://twitter.com/michellebeyeler/status/990328095574982656",2018-04-28 22:33:00,2018,17,2018-04-28,"RT @Referendum_CH:","#versicherungsspione "
"41","@NimzoIndisch","""Es ist nicht nachvollziehbar und nicht gerechtfertigt, dass Sozialversicherte – also wir alle – schlechter vor Grundrechtseingriffen geschützt sind als Kriminelle und Terroristen."" - @SchenkerSilvia #Referendum #versicherungsspitzel","http://twitter.com/NimzoIndisch/status/990332406044463110",2018-04-28 22:50:00,2018,17,2018-04-28,NA,"c(""#referendum "", ""#versicherungsspitzel"")"
"42","@Nightingal_news","Die Genossen streiten über Sozialdetektive | NZZ
https://t.co/E4BoYdtXE0","http://twitter.com/Nightingal_news/status/990335245814829058",2018-04-28 23:01:00,2018,17,2018-04-28,NA,"character(0)"
"43","@Voegizug","RT @Referendum_CH: Neuer Observationsartikel ist Pfusch! @SchenkerSilvia via @AargauerZeitung #versicherungsspione  https://t.co/uzU3BWHUZO","http://twitter.com/Voegizug/status/990340714470019073",2018-04-28 23:23:00,2018,17,2018-04-28,"RT @Referendum_CH:","#versicherungsspione "
"44","@Voegizug","RT @muusaebaer: Eine gelungene Gegendarstellung von @SchenkerSilvia zu @RuthHumbel's Lobbyingkommentar in der @AargauerZeitung: #Versicherungsspione #versicherungsspitzel
https://t.co/0SxEVRUaAt","http://twitter.com/Voegizug/status/990349387657293826",2018-04-28 23:57:00,2018,17,2018-04-28,"RT @muusaebaer:","c(""#versicherungsspione "", ""#versicherungsspitzel"")"
"45","@fotofarben","RT @muusaebaer: Eine gelungene Gegendarstellung von @SchenkerSilvia zu @RuthHumbel's Lobbyingkommentar in der @AargauerZeitung: #Versicherungsspione #versicherungsspitzel
https://t.co/0SxEVRUaAt","http://twitter.com/fotofarben/status/990350231941283840",2018-04-29 00:01:00,2018,17,2018-04-29,"RT @muusaebaer:","c(""#versicherungsspione "", ""#versicherungsspitzel"")"
"46","@MartinBraendle","RT @muusaebaer: Eine gelungene Gegendarstellung von @SchenkerSilvia zu @RuthHumbel's Lobbyingkommentar in der @AargauerZeitung: #Versicherungsspione #versicherungsspitzel
https://t.co/0SxEVRUaAt","http://twitter.com/MartinBraendle/status/990364256506974209",2018-04-29 00:56:00,2018,17,2018-04-29,"RT @muusaebaer:","c(""#versicherungsspione "", ""#versicherungsspitzel"")"
"47","@LeSwiss","RT @NimzoIndisch: ""Es ist nicht nachvollziehbar und nicht gerechtfertigt, dass Sozialversicherte – also wir alle – schlechter vor Grundrechtseingriffen geschützt sind als Kriminelle und Terroristen."" - @SchenkerSilvia #Referendum #versicherungsspitzel","http://twitter.com/LeSwiss/status/990431079248121856",2018-04-29 05:22:00,2018,17,2018-04-29,"RT @NimzoIndisch:","c(""#referendum "", ""#versicherungsspitzel"")"
"48","@BNazanWalpoth","Dennoch ist nicht wegzudiskutieren, dass private Sozialdetektive weitergehende Observierungsrechte hätten als die Polizei bei strafrechtlichen Ermittlungen  https://t.co/1LovhaCzf7","http://twitter.com/BNazanWalpoth/status/990450468936671232",2018-04-29 06:39:00,2018,17,2018-04-29,NA,"character(0)"
"49","@hardmanpolitics","Sich für die #Schwächsten einzusetzen, ist löblich. Doch wer sich in der Politik auf «die Schwächsten» beruft, hat oft nur eine #verantwortungslose #Sozialpolitik im Sinn, für die andere zu bezahlen haben. Das zeigt auch die Diskussion um #Sozialdetektive. (Lucien Scherrer, NZZ)","http://twitter.com/hardmanpolitics/status/990476278104035328",2018-04-29 08:22:00,2018,17,2018-04-29,NA,"c(""#schwächsten "", ""#verantwortungslose "", ""#sozialpolitik "", ""#sozialdetektive. "")"
"50","@muusaebaer","RT @NimzoIndisch: ""Es ist nicht nachvollziehbar und nicht gerechtfertigt, dass Sozialversicherte – also wir alle – schlechter vor Grundrechtseingriffen geschützt sind als Kriminelle und Terroristen."" - @SchenkerSilvia #Referendum #versicherungsspitzel","http://twitter.com/muusaebaer/status/990479726266417152",2018-04-29 08:35:00,2018,17,2018-04-29,"RT @NimzoIndisch:","c(""#referendum "", ""#versicherungsspitzel"")"
"51","@MartinAldoCari1","RT @hardmanpolitics: Sich für die #Schwächsten einzusetzen, ist löblich. Doch wer sich in der Politik auf «die Schwächsten» beruft, hat oft nur eine #verantwortungslose #Sozialpolitik im Sinn, für die andere zu bezahlen haben. Das zeigt auch die Diskussion um #Sozialdetektive. (Lucien Scherrer, NZZ)","http://twitter.com/MartinAldoCari1/status/990487659356225536",2018-04-29 09:07:00,2018,17,2018-04-29,"RT @hardmanpolitics:","c(""#schwächsten "", ""#verantwortungslose "", ""#sozialpolitik "", ""#sozialdetektive. "")"
"52","@xanalysis","RT @NimzoIndisch: ""Es ist nicht nachvollziehbar und nicht gerechtfertigt, dass Sozialversicherte – also wir alle – schlechter vor Grundrechtseingriffen geschützt sind als Kriminelle und Terroristen."" - @SchenkerSilvia #Referendum #versicherungsspitzel","http://twitter.com/xanalysis/status/990489471954104321",2018-04-29 09:14:00,2018,17,2018-04-29,"RT @NimzoIndisch:","c(""#referendum "", ""#versicherungsspitzel"")"
"53","@Tobias_Hendry","RT @cloudista: Guter Kommentar von @ValdaSui zum Himmelfahrtskommando @SibylleBerg/@DimitriRougy: «Lieber tiefere Steuern – Linke sammeln für ein Referendum gegen Sozialdetektive. Besser würden sie gegen Steuerhinterzieher sammeln.»
https://t.co/MWWI0GVgbK","http://twitter.com/Tobias_Hendry/status/990501142965772290",2018-04-29 10:00:00,2018,17,2018-04-29,"RT @cloudista:","character(0)"
"54","@Konfuzius_Plato","RT @NimzoIndisch: ""Es ist nicht nachvollziehbar und nicht gerechtfertigt, dass Sozialversicherte – also wir alle – schlechter vor Grundrechtseingriffen geschützt sind als Kriminelle und Terroristen."" - @SchenkerSilvia #Referendum #versicherungsspitzel","http://twitter.com/Konfuzius_Plato/status/990515424012984320",2018-04-29 10:57:00,2018,17,2018-04-29,"RT @NimzoIndisch:","c(""#referendum "", ""#versicherungsspitzel"")"
"55","@Konfuzius_Plato","RT @Referendum_CH: Neuer Observationsartikel ist Pfusch! @SchenkerSilvia via @AargauerZeitung #versicherungsspione  https://t.co/uzU3BWHUZO","http://twitter.com/Konfuzius_Plato/status/990515977979944961",2018-04-29 10:59:00,2018,17,2018-04-29,"RT @Referendum_CH:","#versicherungsspione "
"56","@MarcoZueri","RT @hardmanpolitics: Sich für die #Schwächsten einzusetzen, ist löblich. Doch wer sich in der Politik auf «die Schwächsten» beruft, hat oft nur eine #verantwortungslose #Sozialpolitik im Sinn, für die andere zu bezahlen haben. Das zeigt auch die Diskussion um #Sozialdetektive. (Lucien Scherrer, NZZ)","http://twitter.com/MarcoZueri/status/990520335069040640",2018-04-29 11:17:00,2018,17,2018-04-29,"RT @hardmanpolitics:","c(""#schwächsten "", ""#verantwortungslose "", ""#sozialpolitik "", ""#sozialdetektive. "")"
"57","@dubmastabuchi","RT @Ugugu: Wie können die (also wir) es wagen?! 

@ma_rieba zerpflückt Ruedi Strahms Altherrenkolumne. <f0><U+009F><U+0091><U+0087>

#Versicherungsspione https://t.co/6aLEQJPC5w","http://twitter.com/dubmastabuchi/status/990524221444050944",2018-04-29 11:32:00,2018,17,2018-04-29,"RT @Ugugu:","#versicherungsspione "
"58","@PTamborrini","RT @NimzoIndisch: ""Es ist nicht nachvollziehbar und nicht gerechtfertigt, dass Sozialversicherte – also wir alle – schlechter vor Grundrechtseingriffen geschützt sind als Kriminelle und Terroristen."" - @SchenkerSilvia #Referendum #versicherungsspitzel","http://twitter.com/PTamborrini/status/990525608097648640",2018-04-29 11:38:00,2018,17,2018-04-29,"RT @NimzoIndisch:","c(""#referendum "", ""#versicherungsspitzel"")"
"59","@PTamborrini","RT @Nils_Gueggi: Lesenswertes Plädoyer von @DBinswanger gegen geplante Versichertenüberwachung mit zentralem Argument, dass private Sozialdetektive weitergehende Observierungsrechte hätten als Polizei bei strafrechtlichen Ermittlungen https://t.co/QlbJiorJ1b #ATSG @DimitriRougy @SibylleBerg","http://twitter.com/PTamborrini/status/990525800230342656",2018-04-29 11:38:00,2018,17,2018-04-29,"RT @Nils_Gueggi:","#atsg "
"60","@Saldahna","RT @hardmanpolitics: Sich für die #Schwächsten einzusetzen, ist löblich. Doch wer sich in der Politik auf «die Schwächsten» beruft, hat oft nur eine #verantwortungslose #Sozialpolitik im Sinn, für die andere zu bezahlen haben. Das zeigt auch die Diskussion um #Sozialdetektive. (Lucien Scherrer, NZZ)","http://twitter.com/Saldahna/status/990542492302041089",2018-04-29 12:45:00,2018,17,2018-04-29,"RT @hardmanpolitics:","c(""#schwächsten "", ""#verantwortungslose "", ""#sozialpolitik "", ""#sozialdetektive. "")"
"61","@liberalnudger","RT @Nils_Gueggi: Lesenswertes Plädoyer von @DBinswanger gegen geplante Versichertenüberwachung mit zentralem Argument, dass private Sozialdetektive weitergehende Observierungsrechte hätten als Polizei bei strafrechtlichen Ermittlungen https://t.co/QlbJiorJ1b #ATSG @DimitriRougy @SibylleBerg","http://twitter.com/liberalnudger/status/990549707498971136",2018-04-29 13:13:00,2018,17,2018-04-29,"RT @Nils_Gueggi:","#atsg "
"62","@A_P_Doering","RT @RuediWidmer: Tages-Anzeiger, 7.4.18, seit Mittag von der Zeit überholt.#SP #Sozialdetektive https://t.co/r3wWf6QpZz","http://twitter.com/A_P_Doering/status/990572854763835394",2018-04-29 14:45:00,2018,17,2018-04-29,"RT @RuediWidmer:","c(""#sp "", ""#sozialdetektive "")"
"63","@BObrist","RT @Referendum_CH: Citizen movement campaigns to curb 'social detectives' - @swissinfo_en #DearDemocracy #Versicherungsspione @SibylleBerg @dani_graf @DimitriRougy @wecollectCH https://t.co/RUj3cdvC4u","http://twitter.com/BObrist/status/990586735980613633",2018-04-29 15:40:00,2018,17,2018-04-29,"RT @Referendum_CH:","c(""#deardemocracy "", ""#versicherungsspione "")"
"64","@PTamborrini","#versicherungsspione  Auch in deutschen Medien ein Thema! Interview von @Ruch_david78 mit @DimitriRougy. @SibylleBerg #Versicherungsspitzel  https://t.co/qiJ8nAZAXe","http://twitter.com/PTamborrini/status/990595599123742720",2018-04-29 16:16:00,2018,17,2018-04-29,NA,"c(""#versicherungsspione "", ""#versicherungsspitzel "")"
"65","@TuriGredig","Wahrscheinlich ist der ÖKK das Geld ausgegangen, dies wegen Rückstellungen zugunsten künftiger #Versicherungsspione #SCHANDE #ch_stasi_nein https://t.co/UJb65wbnYX","http://twitter.com/TuriGredig/status/990599322810114048",2018-04-29 16:30:00,2018,17,2018-04-29,NA,"c(""#versicherungsspione "", ""#schande "", ""#ch_stasi_nein "")"
"66","@jrotermund","RT @ppzs: NEIN zu einem privaten Geheimdienst der #Versicherungsmafia!
NEIN zur Fütterung einer #Spitzelindustrie!
NEIN zum #Fichenstaat!
150 Versprechen to go:
https://t.co/uk6b9biK5y
#Abst18 #CHvote #Sozialdetektive #Versicherungsspione #Versicherungsspitzel","http://twitter.com/jrotermund/status/990602242238664704",2018-04-29 16:42:00,2018,17,2018-04-29,"RT @ppzs:","c(""#versicherungsmafia!"", ""#spitzelindustrie!"", ""#fichenstaat!"", ""#abst18 "", ""#chvote "", ""#sozialdetektive "", ""#versicherungsspione "", ""#versicherungsspitzel"")"
"67","@PTamborrini","Judo mit Sozialdetektiven

„Der Missbrauchsdiskurs ist immer das Einfallstor für Sozialabbau. „
Von Daniel Binswanger
#versicherungsspion #versicherungsspitzel #atsg

https://t.co/DrkyeDwQhl https://t.co/DrkyeDwQhl","http://twitter.com/PTamborrini/status/990606405127241729",2018-04-29 16:59:00,2018,17,2018-04-29,NA,"c(""#versicherungsspion "", ""#versicherungsspitzel "", ""#atsg"")"
"68","@bglaettli","Balthasars Grüne Links wurde soeben publiziert! https://t.co/ZrfUtcwfV0 Beiträge u.a. von @adelethorens @marcelbuehrig @avongraffenried #versicherungsspione #brexit","http://twitter.com/bglaettli/status/990606934846984192",2018-04-29 17:01:00,2018,17,2018-04-29,NA,"c(""#versicherungsspione "", ""#brexit"")"
